ID,group_id,level,name,type,quality,kind,hp,flags,res_path,cost,score,deck_limit,p1n,p1v,p2n,p2v,p3n,p3v
340122,34012,3,Ebony Staff,equip,rare,nature,0,1,ebony_staff,4,420,2,magic,3,crystal,1,thorns,2
35012,35012,1,Ebony Staff,equip,rare,chaos,0,1,ebony_staff,4,140,2,magic,2,disease,2,,
350121,35012,2,Ebony Staff,equip,rare,chaos,0,1,ebony_staff,4,280,2,magic,2,crystal,1,disease,2
350122,35012,3,Ebony Staff,equip,rare,chaos,0,1,ebony_staff,4,420,2,magic,3,crystal,1,disease,2
36012,36012,1,Ebony Staff,equip,rare,all,0,1,ebony_staff,5,140,2,magic,2,,,,
360121,36012,2,Ebony Staff,equip,rare,all,0,1,ebony_staff,5,280,2,magic,2,crystal,1,,
360122,36012,3,Ebony Staff,equip,rare,all,0,1,ebony_staff,5,420,2,magic,3,crystal,1,,
31013,31013,1,Combat Staff,equip,rare,war,0,1,combat_staff,4,140,2,magic,1,counter,0,rally,2
310131,31013,2,Combat Staff,equip,rare,war,0,1,combat_staff,4,280,2,magic,1,counter,0,rally,2
310132,31013,3,Combat Staff,equip,rare,war,0,1,combat_staff,4,420,2,magic,2,counter,0,rally,2
32013,32013,1,Combat Staff,equip,rare,fortune,0,1,combat_staff,4,140,2,magic,1,counter,0,drain_crystal,2
320131,32013,2,Combat Staff,equip,rare,fortune,0,1,combat_staff,4,280,2,magic,1,counter,0,drain_crystal,2
320132,32013,3,Combat Staff,equip,rare,fortune,0,1,combat_staff,4,420,2,magic,2,counter,0,drain_crystal,2
33013,33013,1,Combat Staff,equip,rare,balance,0,1,combat_staff,3,140,2,magic,1,counter,0,mshield,1
330131,33013,2,Combat Staff,equip,rare,balance,0,1,combat_staff,3,280,2,magic,1,counter,0,mshield,1
330132,33013,3,Combat Staff,equip,rare,balance,0,1,combat_staff,3,420,2,magic,2,counter,0,mshield,1
34013,34013,1,Combat Staff,equip,rare,nature,0,1,combat_staff,4,140,2,magic,1,counter,0,thorns,2
340131,34013,2,Combat Staff,equip,rare,nature,0,1,combat_staff,4,280,2,magic,1,counter,0,thorns,2
340132,34013,3,Combat Staff,equip,rare,nature,0,1,combat_staff,4,420,2,magic,2,counter,0,thorns,2
35013,35013,1,Combat Staff,equip,rare,chaos,0,1,combat_staff,4,140,2,magic,1,counter,0,disease,2
350131,35013,2,Combat Staff,equip,rare,chaos,0,1,combat_staff,4,280,2,magic,1,counter,0,disease,2
350132,35013,3,Combat Staff,equip,rare,chaos,0,1,combat_staff,4,420,2,magic,2,counter,0,disease,2
36013,36013,1,Combat Staff,equip,rare,all,0,1,combat_staff,5,140,2,magic,1,counter,0,,
360131,36013,2,Combat Staff,equip,rare,all,0,1,combat_staff,5,280,2,magic,1,counter,0,shield,1
360132,36013,3,Combat Staff,equip,rare,all,0,1,combat_staff,5,420,2,magic,2,counter,0,shield,1
32014,32014,1,Heal Staff,equip,rare,fortune,0,1,heal_staff,2,140,2,heal,1,drain_crystal,1,,
320141,32014,2,Heal Staff,equip,rare,fortune,0,1,heal_staff,2,280,2,melee,1,heal,1,drain_crystal,1
320142,32014,3,Heal Staff,equip,rare,fortune,0,1,heal_staff,2,420,2,melee,1,heal,2,drain_crystal,1
33014,33014,1,Heal Staff,equip,rare,balance,0,1,heal_staff,2,140,2,heal,1,mshield,1,,
330141,33014,2,Heal Staff,equip,rare,balance,0,1,heal_staff,2,280,2,melee,1,heal,1,mshield,1
330142,33014,3,Heal Staff,equip,rare,balance,0,1,heal_staff,2,420,2,melee,1,heal,2,mshield,1
34014,34014,1,Heal Staff,equip,rare,nature,0,1,heal_staff,2,140,2,heal,1,thorns,1,,
340141,34014,2,Heal Staff,equip,rare,nature,0,1,heal_staff,2,280,2,melee,1,heal,1,thorns,1
340142,34014,3,Heal Staff,equip,rare,nature,0,1,heal_staff,2,420,2,melee,1,heal,2,thorns,1
36014,36014,1,Heal Staff,equip,rare,all,0,1,heal_staff,3,140,2,heal,1,,,,
360141,36014,2,Heal Staff,equip,rare,all,0,1,heal_staff,3,280,2,heal,1,melee,1,,
360142,36014,3,Heal Staff,equip,rare,all,0,1,heal_staff,3,420,2,heal,2,melee,1,,
32015,32015,1,Healing Flute,equip,rare,fortune,0,1,healing_flute,3,140,2,heal,2,drain_crystal,1,,
320151,32015,2,Healing Flute,equip,rare,fortune,0,1,healing_flute,3,280,2,heal,1,drain_crystal,1,,
320152,32015,3,Healing Flute,equip,rare,fortune,0,1,healing_flute,3,420,2,heal,2,drain_crystal,1,,
33015,33015,1,Healing Flute,equip,rare,balance,0,1,healing_flute,3,140,2,heal,2,mshield,1,,
330151,33015,2,Healing Flute,equip,rare,balance,0,1,healing_flute,3,280,2,heal,1,mshield,1,,
330152,33015,3,Healing Flute,equip,rare,balance,0,1,healing_flute,3,420,2,heal,2,mshield,1,,
34015,34015,1,Healing Flute,equip,rare,nature,0,1,healing_flute,3,140,2,heal,2,thorns,1,,
340151,34015,2,Healing Flute,equip,rare,nature,0,1,healing_flute,3,280,2,heal,1,thorns,1,,
340152,34015,3,Healing Flute,equip,rare,nature,0,1,healing_flute,3,420,2,heal,2,thorns,1,,
36015,36015,1,Healing Flute,equip,rare,all,0,1,healing_flute,4,140,2,heal,2,,,,
360151,36015,2,Healing Flute,equip,rare,all,0,1,healing_flute,4,280,2,heal,1,heal_all,1,,
360152,36015,3,Healing Flute,equip,rare,all,0,1,healing_flute,4,420,2,heal,2,heal_all,1,,
31016,31016,1,Pendant Of Disease,equip,rare,war,0,1,pendant_of_disease,2,140,2,disease,2,rally,1,,
310161,31016,2,Pendant Of Disease,equip,rare,war,0,1,pendant_of_disease,2,280,2,disease,3,rally,1,,
310162,31016,3,Pendant Of Disease,equip,rare,war,0,1,pendant_of_disease,2,420,2,disease,4,rally,1,,
32016,32016,1,Pendant Of Disease,equip,rare,fortune,0,1,pendant_of_disease,2,140,2,disease,2,drain_crystal,1,,
320161,32016,2,Pendant Of Disease,equip,rare,fortune,0,1,pendant_of_disease,2,280,2,disease,3,drain_crystal,1,,
320162,32016,3,Pendant Of Disease,equip,rare,fortune,0,1,pendant_of_disease,2,420,2,disease,4,drain_crystal,1,,
33016,33016,1,Pendant Of Disease,equip,rare,balance,0,1,pendant_of_disease,2,140,2,disease,2,mshield,1,,
330161,33016,2,Pendant Of Disease,equip,rare,balance,0,1,pendant_of_disease,2,280,2,disease,3,mshield,1,,
330162,33016,3,Pendant Of Disease,equip,rare,balance,0,1,pendant_of_disease,2,420,2,disease,4,mshield,1,,
34016,34016,1,Pendant Of Disease,equip,rare,nature,0,1,pendant_of_disease,2,140,2,disease,2,thorns,1,,
340161,34016,2,Pendant Of Disease,equip,rare,nature,0,1,pendant_of_disease,2,280,2,disease,3,thorns,1,,
340162,34016,3,Pendant Of Disease,equip,rare,nature,0,1,pendant_of_disease,2,420,2,disease,4,thorns,1,,
35016,35016,1,Pendant Of Disease,equip,rare,chaos,0,1,pendant_of_disease,2,140,2,disease,3,,,,
350161,35016,2,Pendant Of Disease,equip,rare,chaos,0,1,pendant_of_disease,2,280,2,disease,4,,,,
350162,35016,3,Pendant Of Disease,equip,rare,chaos,0,1,pendant_of_disease,2,420,2,disease,5,,,,
36016,36016,1,Pendant Of Disease,equip,rare,all,0,1,pendant_of_disease,3,140,2,disease,2,,,,
360161,36016,2,Pendant Of Disease,equip,rare,all,0,1,pendant_of_disease,3,280,2,disease,3,,,,
360162,36016,3,Pendant Of Disease,equip,rare,all,0,1,pendant_of_disease,3,420,2,disease,4,,,,
31017,31017,1,Toxic Blade,equip,rare,war,0,1,toxic_blade,2,140,2,melee,1,disease,1,rally,1
310171,31017,2,Toxic Blade,equip,rare,war,0,1,toxic_blade,2,280,2,melee,1,disease,2,rally,1
310172,31017,3,Toxic Blade,equip,rare,war,0,1,toxic_blade,2,420,2,melee,2,disease,2,rally,1
32017,32017,1,Toxic Blade,equip,rare,fortune,0,1,toxic_blade,3,140,2,melee,1,disease,1,drain_crystal,1
320171,32017,2,Toxic Blade,equip,rare,fortune,0,1,toxic_blade,3,280,2,melee,1,disease,2,drain_crystal,1
320172,32017,3,Toxic Blade,equip,rare,fortune,0,1,toxic_blade,3,420,2,melee,2,disease,2,drain_crystal,1
33017,33017,1,Toxic Blade,equip,rare,balance,0,1,toxic_blade,3,140,2,melee,1,disease,1,mshield,1
330171,33017,2,Toxic Blade,equip,rare,balance,0,1,toxic_blade,3,280,2,melee,1,disease,2,mshield,1
330172,33017,3,Toxic Blade,equip,rare,balance,0,1,toxic_blade,3,420,2,melee,2,disease,2,mshield,1
34017,34017,1,Toxic Blade,equip,rare,nature,0,1,toxic_blade,2,140,2,melee,1,disease,1,thorns,1
340171,34017,2,Toxic Blade,equip,rare,nature,0,1,toxic_blade,2,280,2,melee,1,disease,2,thorns,1
340172,34017,3,Toxic Blade,equip,rare,nature,0,1,toxic_blade,2,420,2,melee,2,disease,2,thorns,1
35017,35017,1,Toxic Blade,equip,rare,chaos,0,1,toxic_blade,2,140,2,melee,1,disease,2,,
350171,35017,2,Toxic Blade,equip,rare,chaos,0,1,toxic_blade,2,280,2,melee,1,disease,3,,
350172,35017,3,Toxic Blade,equip,rare,chaos,0,1,toxic_blade,2,420,2,melee,2,disease,3,,
36017,36017,1,Toxic Blade,equip,rare,all,0,1,toxic_blade,4,140,2,melee,1,disease,1,,
360171,36017,2,Toxic Blade,equip,rare,all,0,1,toxic_blade,4,280,2,melee,1,disease,2,,
360172,36017,3,Toxic Blade,equip,rare,all,0,1,toxic_blade,4,420,2,melee,2,disease,2,,
32018,32018,1,Poison Shot,equip,rare,fortune,0,1,poison_shot,3,140,2,chance,3,drain_crystal,1,,
320181,32018,2,Poison Shot,equip,rare,fortune,0,1,poison_shot,3,280,2,chance,4,drain_crystal,1,,
320182,32018,3,Poison Shot,equip,rare,fortune,0,1,poison_shot,3,420,2,chance,5,drain_crystal,1,,
33018,33018,1,Poison Shot,equip,rare,balance,0,1,poison_shot,4,140,2,chance,3,mshield,2,,
330181,33018,2,Poison Shot,equip,rare,balance,0,1,poison_shot,4,280,2,chance,4,mshield,2,,
330182,33018,3,Poison Shot,equip,rare,balance,0,1,poison_shot,4,420,2,chance,5,mshield,2,,
34018,34018,1,Poison Shot,equip,rare,nature,0,1,poison_shot,4,140,2,chance,3,thorns,2,,
340181,34018,2,Poison Shot,equip,rare,nature,0,1,poison_shot,4,280,2,chance,4,thorns,2,,
340182,34018,3,Poison Shot,equip,rare,nature,0,1,poison_shot,4,420,2,chance,5,thorns,2,,
35018,35018,1,Poison Shot,equip,rare,chaos,0,1,poison_shot,4,140,2,chance,3,disease,2,,
350181,35018,2,Poison Shot,equip,rare,chaos,0,1,poison_shot,4,280,2,chance,4,disease,2,,
350182,35018,3,Poison Shot,equip,rare,chaos,0,1,poison_shot,4,420,2,chance,5,disease,2,,
36018,36018,1,Poison Shot,equip,rare,all,0,1,poison_shot,5,140,2,chance,3,,,,
360181,36018,2,Poison Shot,equip,rare,all,0,1,poison_shot,5,280,2,chance,4,,,,
360182,36018,3,Poison Shot,equip,rare,all,0,1,poison_shot,5,420,2,chance,5,,,,
31019,31019,1,Long Spear,equip,rare,war,0,1,long_spear,3,140,2,reach,0,rally,1,,
310191,31019,2,Long Spear,equip,rare,war,0,1,long_spear,3,280,2,reach,0,rally,1,,
310192,31019,3,Long Spear,equip,rare,war,0,1,long_spear,3,420,2,reach,0,rally,1,,
32019,32019,1,Long Spear,equip,rare,fortune,0,1,long_spear,3,140,2,reach,0,drain_crystal,1,,
320191,32019,2,Long Spear,equip,rare,fortune,0,1,long_spear,3,280,2,reach,0,drain_crystal,1,,
320192,32019,3,Long Spear,equip,rare,fortune,0,1,long_spear,3,420,2,reach,0,drain_crystal,1,,
34019,34019,1,Long Spear,equip,rare,nature,0,1,long_spear,3,140,2,reach,0,thorns,1,,
340191,34019,2,Long Spear,equip,rare,nature,0,1,long_spear,3,280,2,reach,0,thorns,1,,
340192,34019,3,Long Spear,equip,rare,nature,0,1,long_spear,3,420,2,reach,0,thorns,1,,
35019,35019,1,Long Spear,equip,rare,chaos,0,1,long_spear,3,140,2,reach,0,disease,1,,
350191,35019,2,Long Spear,equip,rare,chaos,0,1,long_spear,3,280,2,reach,0,disease,1,,
350192,35019,3,Long Spear,equip,rare,chaos,0,1,long_spear,3,420,2,reach,0,disease,1,,
36019,36019,1,Long Spear,equip,rare,all,0,1,long_spear,4,140,2,reach,0,,,,
360191,36019,2,Long Spear,equip,rare,all,0,1,long_spear,4,280,2,reach,0,breaker,1,,
360192,36019,3,Long Spear,equip,rare,all,0,1,long_spear,4,420,2,reach,0,breaker,3,,
31020,31020,1,Hammer,equip,rare,war,0,1,hammer,3,140,2,melee,1,breaker,2,rally,1
310201,31020,2,Hammer,equip,rare,war,0,1,hammer,3,280,2,melee,1,breaker,3,rally,1
310202,31020,3,Hammer,equip,rare,war,0,1,hammer,3,420,2,melee,2,breaker,3,rally,1
32020,32020,1,Hammer,equip,rare,fortune,0,1,hammer,3,140,2,melee,1,breaker,2,drain_crystal,1
320201,32020,2,Hammer,equip,rare,fortune,0,1,hammer,3,280,2,melee,1,breaker,3,drain_crystal,1
320202,32020,3,Hammer,equip,rare,fortune,0,1,hammer,3,420,2,melee,2,breaker,3,drain_crystal,1
33020,33020,1,Hammer,equip,rare,balance,0,1,hammer,3,140,2,melee,1,breaker,2,mshield,1
330201,33020,2,Hammer,equip,rare,balance,0,1,hammer,3,280,2,melee,1,breaker,3,mshield,1
330202,33020,3,Hammer,equip,rare,balance,0,1,hammer,3,420,2,melee,2,breaker,3,mshield,1
34020,34020,1,Hammer,equip,rare,nature,0,1,hammer,2,140,2,melee,1,breaker,2,thorns,1
340201,34020,2,Hammer,equip,rare,nature,0,1,hammer,2,280,2,melee,1,breaker,3,thorns,1
340202,34020,3,Hammer,equip,rare,nature,0,1,hammer,2,420,2,melee,2,breaker,3,thorns,1
35020,35020,1,Hammer,equip,rare,chaos,0,1,hammer,3,140,2,melee,1,breaker,2,disease,1
350201,35020,2,Hammer,equip,rare,chaos,0,1,hammer,3,280,2,melee,1,breaker,3,disease,1
350202,35020,3,Hammer,equip,rare,chaos,0,1,hammer,3,420,2,melee,2,breaker,3,disease,1
36020,36020,1,Hammer,equip,rare,all,0,1,hammer,4,140,2,melee,1,breaker,2,,
360201,36020,2,Hammer,equip,rare,all,0,1,hammer,4,280,2,melee,1,breaker,3,,
360202,36020,3,Hammer,equip,rare,all,0,1,hammer,4,420,2,melee,2,breaker,3,,
31021,31021,1,Ring Of Mages,equip,rare,war,0,1,ring_of_mages,4,140,2,magic,1,reflect,0,rally,2
310211,31021,2,Ring Of Mages,equip,rare,war,0,1,ring_of_mages,4,280,2,magic,1,reflect,0,rally,2
310212,31021,3,Ring Of Mages,equip,rare,war,0,1,ring_of_mages,4,420,2,magic,2,reflect,0,rally,2
32021,32021,1,Ring Of Mages,equip,rare,fortune,0,1,ring_of_mages,4,140,2,magic,1,reflect,0,drain_crystal,2
320211,32021,2,Ring Of Mages,equip,rare,fortune,0,1,ring_of_mages,4,280,2,magic,1,reflect,0,drain_crystal,2
320212,32021,3,Ring Of Mages,equip,rare,fortune,0,1,ring_of_mages,4,420,2,magic,2,reflect,0,drain_crystal,2
33021,33021,1,Ring Of Mages,equip,rare,balance,0,1,ring_of_mages,3,140,2,magic,1,reflect,0,mshield,1
330211,33021,2,Ring Of Mages,equip,rare,balance,0,1,ring_of_mages,3,280,2,magic,1,reflect,0,mshield,1
330212,33021,3,Ring Of Mages,equip,rare,balance,0,1,ring_of_mages,3,420,2,magic,2,reflect,0,mshield,1
34021,34021,1,Ring Of Mages,equip,rare,nature,0,1,ring_of_mages,4,140,2,magic,1,reflect,0,thorns,2
340211,34021,2,Ring Of Mages,equip,rare,nature,0,1,ring_of_mages,4,280,2,magic,1,reflect,0,thorns,2
340212,34021,3,Ring Of Mages,equip,rare,nature,0,1,ring_of_mages,4,420,2,magic,2,reflect,0,thorns,2
35021,35021,1,Ring Of Mages,equip,rare,chaos,0,1,ring_of_mages,3,140,2,magic,1,reflect,0,disease,1
350211,35021,2,Ring Of Mages,equip,rare,chaos,0,1,ring_of_mages,3,280,2,magic,1,reflect,0,disease,1
350212,35021,3,Ring Of Mages,equip,rare,chaos,0,1,ring_of_mages,3,420,2,magic,2,reflect,0,disease,1
36021,36021,1,Ring Of Mages,equip,rare,all,0,1,ring_of_mages,5,140,2,magic,1,reflect,0,,
360211,36021,2,Ring Of Mages,equip,rare,all,0,1,ring_of_mages,5,280,2,magic,1,reflect,0,mshield,1
360212,36021,3,Ring Of Mages,equip,rare,all,0,1,ring_of_mages,5,420,2,magic,2,reflect,0,mshield,1
31022,31022,1,Battle Axe,equip,rarity,war,0,1,battle_axe,2,210,2,melee,2,cleave,0,rally,1
310221,31022,2,Battle Axe,equip,rarity,war,0,1,battle_axe,2,420,2,melee,3,cleave,0,rally,1
310222,31022,3,Battle Axe,equip,rarity,war,0,1,battle_axe,2,630,2,melee,4,cleave,0,rally,1
32022,32022,1,Battle Axe,equip,rarity,fortune,0,1,battle_axe,3,210,2,melee,2,cleave,0,drain_crystal,1
320221,32022,2,Battle Axe,equip,rarity,fortune,0,1,battle_axe,3,420,2,melee,3,cleave,0,drain_crystal,1
320222,32022,3,Battle Axe,equip,rarity,fortune,0,1,battle_axe,3,630,2,melee,4,cleave,0,drain_crystal,1
33022,33022,1,Battle Axe,equip,rarity,balance,0,1,battle_axe,3,210,2,melee,2,cleave,0,mshield,1
330221,33022,2,Battle Axe,equip,rarity,balance,0,1,battle_axe,3,420,2,melee,3,cleave,0,mshield,1
330222,33022,3,Battle Axe,equip,rarity,balance,0,1,battle_axe,3,630,2,melee,4,cleave,0,mshield,1
34022,34022,1,Battle Axe,equip,rarity,nature,0,1,battle_axe,3,210,2,melee,2,cleave,0,thorns,1
340221,34022,2,Battle Axe,equip,rarity,nature,0,1,battle_axe,3,420,2,melee,3,cleave,0,thorns,1
340222,34022,3,Battle Axe,equip,rarity,nature,0,1,battle_axe,3,630,2,melee,4,cleave,0,thorns,1
35022,35022,1,Battle Axe,equip,rarity,chaos,0,1,battle_axe,3,210,2,melee,2,cleave,0,disease,1
350221,35022,2,Battle Axe,equip,rarity,chaos,0,1,battle_axe,3,420,2,melee,3,cleave,0,disease,1
350222,35022,3,Battle Axe,equip,rarity,chaos,0,1,battle_axe,3,630,2,melee,4,cleave,0,disease,1
36022,36022,1,Battle Axe,equip,rarity,all,0,1,battle_axe,4,210,2,melee,2,cleave,0,,
360221,36022,2,Battle Axe,equip,rarity,all,0,1,battle_axe,4,420,2,melee,3,cleave,0,,
360222,36022,3,Battle Axe,equip,rarity,all,0,1,battle_axe,4,630,2,melee,4,cleave,0,,
31023,31023,1,Heralds Bow,equip,rarity,war,0,1,heralds_bow,4,210,2,ranged,2,rally,2,,
310231,31023,2,Heralds Bow,equip,rarity,war,0,1,heralds_bow,4,420,2,ranged,2,rally,3,,
310232,31023,3,Heralds Bow,equip,rarity,war,0,1,heralds_bow,4,630,2,ranged,3,rally,3,,
32023,32023,1,Heralds Bow,equip,rarity,fortune,0,1,heralds_bow,4,210,2,ranged,2,rally,1,drain_crystal,2
320231,32023,2,Heralds Bow,equip,rarity,fortune,0,1,heralds_bow,4,420,2,ranged,2,rally,2,drain_crystal,2
320232,32023,3,Heralds Bow,equip,rarity,fortune,0,1,heralds_bow,4,630,2,ranged,3,rally,2,drain_crystal,2
33023,33023,1,Heralds Bow,equip,rarity,balance,0,1,heralds_bow,4,210,2,ranged,2,rally,1,mshield,2
330231,33023,2,Heralds Bow,equip,rarity,balance,0,1,heralds_bow,4,420,2,ranged,2,rally,2,mshield,2
330232,33023,3,Heralds Bow,equip,rarity,balance,0,1,heralds_bow,4,630,2,ranged,3,rally,2,mshield,2
34023,34023,1,Heralds Bow,equip,rarity,nature,0,1,heralds_bow,4,210,2,ranged,2,rally,1,thorns,2
340231,34023,2,Heralds Bow,equip,rarity,nature,0,1,heralds_bow,4,420,2,ranged,2,rally,2,thorns,2
340232,34023,3,Heralds Bow,equip,rarity,nature,0,1,heralds_bow,4,630,2,ranged,3,rally,2,thorns,2
35023,35023,1,Heralds Bow,equip,rarity,chaos,0,1,heralds_bow,4,210,2,ranged,2,rally,1,disease,2
350231,35023,2,Heralds Bow,equip,rarity,chaos,0,1,heralds_bow,4,420,2,ranged,2,rally,2,disease,2
350232,35023,3,Heralds Bow,equip,rarity,chaos,0,1,heralds_bow,4,630,2,ranged,3,rally,2,disease,2
36023,36023,1,Heralds Bow,equip,rarity,all,0,1,heralds_bow,5,210,2,ranged,2,rally,1,,
360231,36023,2,Heralds Bow,equip,rarity,all,0,1,heralds_bow,5,420,2,ranged,2,rally,2,,
360232,36023,3,Heralds Bow,equip,rarity,all,0,1,heralds_bow,5,630,2,ranged,3,rally,2,,
31024,31024,1,Crossbow,equip,rarity,war,0,1,crossbow,3,210,2,ranged,2,disease,1,rally,1
310241,31024,2,Crossbow,equip,rarity,war,0,1,crossbow,3,420,2,ranged,2,disease,2,rally,1
310242,31024,3,Crossbow,equip,rarity,war,0,1,crossbow,3,630,2,ranged,3,disease,2,rally,1
32024,32024,1,Crossbow,equip,rarity,fortune,0,1,crossbow,3,210,2,ranged,2,disease,1,drain_crystal,1
320241,32024,2,Crossbow,equip,rarity,fortune,0,1,crossbow,3,420,2,ranged,2,disease,2,drain_crystal,1
320242,32024,3,Crossbow,equip,rarity,fortune,0,1,crossbow,3,630,2,ranged,3,disease,2,drain_crystal,1
33024,33024,1,Crossbow,equip,rarity,balance,0,1,crossbow,3,210,2,ranged,2,disease,1,mshield,1
330241,33024,2,Crossbow,equip,rarity,balance,0,1,crossbow,3,420,2,ranged,2,disease,2,mshield,1
330242,33024,3,Crossbow,equip,rarity,balance,0,1,crossbow,3,630,2,ranged,3,disease,2,mshield,1
34024,34024,1,Crossbow,equip,rarity,nature,0,1,crossbow,3,210,2,ranged,2,disease,1,thorns,1
340241,34024,2,Crossbow,equip,rarity,nature,0,1,crossbow,3,420,2,ranged,2,disease,2,thorns,1
340242,34024,3,Crossbow,equip,rarity,nature,0,1,crossbow,3,630,2,ranged,3,disease,2,thorns,1
35024,35024,1,Crossbow,equip,rarity,chaos,0,1,crossbow,3,210,2,ranged,2,disease,2,,
350241,35024,2,Crossbow,equip,rarity,chaos,0,1,crossbow,3,420,2,ranged,2,disease,3,,
350242,35024,3,Crossbow,equip,rarity,chaos,0,1,crossbow,3,630,2,ranged,3,disease,3,,
36024,36024,1,Crossbow,equip,rarity,all,0,1,crossbow,4,210,2,ranged,2,disease,1,,
360241,36024,2,Crossbow,equip,rarity,all,0,1,crossbow,4,420,2,ranged,2,disease,2,,
360242,36024,3,Crossbow,equip,rarity,all,0,1,crossbow,4,630,2,ranged,3,disease,2,,
33025,33025,1,Staff Of Flight,equip,rarity,balance,0,1,staff_of_flight,2,210,2,magic,2,mshield,1,,
330251,33025,2,Staff Of Flight,equip,rarity,balance,0,1,staff_of_flight,2,420,2,magic,2,mshield,2,,
330252,33025,3,Staff Of Flight,equip,rarity,balance,0,1,staff_of_flight,2,630,2,magic,2,mshield,3,,
35025,35025,1,Staff Of Flight,equip,rarity,chaos,0,1,staff_of_flight,3,210,2,magic,2,disease,1,,
350251,35025,2,Staff Of Flight,equip,rarity,chaos,0,1,staff_of_flight,3,420,2,magic,2,mshield,1,disease,1
350252,35025,3,Staff Of Flight,equip,rarity,chaos,0,1,staff_of_flight,3,630,2,magic,2,mshield,2,disease,1
36025,36025,1,Staff Of Flight,equip,rarity,all,0,1,staff_of_flight,4,210,2,magic,2,,,,
360251,36025,2,Staff Of Flight,equip,rarity,all,0,1,staff_of_flight,4,420,2,magic,2,mshield,1,,
360252,36025,3,Staff Of Flight,equip,rarity,all,0,1,staff_of_flight,4,630,2,magic,2,mshield,2,,
32026,32026,1,Horn Of Ages,equip,rarity,fortune,0,1,horn_of_ages,3,210,2,heal,3,drain_crystal,1,,
320261,32026,2,Horn Of Ages,equip,rarity,fortune,0,1,horn_of_ages,3,420,2,heal,2,drain_crystal,1,,
320262,32026,3,Horn Of Ages,equip,rarity,fortune,0,1,horn_of_ages,3,630,2,heal,3,drain_crystal,1,,
33026,33026,1,Horn Of Ages,equip,rarity,balance,0,1,horn_of_ages,3,210,2,heal,3,mshield,1,,
330261,33026,2,Horn Of Ages,equip,rarity,balance,0,1,horn_of_ages,3,420,2,heal,2,mshield,1,,
330262,33026,3,Horn Of Ages,equip,rarity,balance,0,1,horn_of_ages,3,630,2,heal,3,mshield,1,,
34026,34026,1,Horn Of Ages,equip,rarity,nature,0,1,horn_of_ages,3,210,2,heal,3,thorns,1,,
340261,34026,2,Horn Of Ages,equip,rarity,nature,0,1,horn_of_ages,3,420,2,heal,2,thorns,1,,
340262,34026,3,Horn Of Ages,equip,rarity,nature,0,1,horn_of_ages,3,630,2,heal,3,thorns,1,,
36026,36026,1,Horn Of Ages,equip,rarity,all,0,1,horn_of_ages,4,210,2,heal,3,,,,
360261,36026,2,Horn Of Ages,equip,rarity,all,0,1,horn_of_ages,4,420,2,heal,2,heal_all,1,,
360262,36026,3,Horn Of Ages,equip,rarity,all,0,1,horn_of_ages,4,630,2,heal,3,heal_all,1,,
31027,31027,1,Twilight,equip,rarity,war,0,1,twilight,3,210,2,melee,2,reach,0,rally,1
310271,31027,2,Twilight,equip,rarity,war,0,1,twilight,3,420,2,melee,3,reach,0,rally,1
310272,31027,3,Twilight,equip,rarity,war,0,1,twilight,3,630,2,melee,4,reach,0,rally,1
32027,32027,1,Twilight,equip,rarity,fortune,0,1,twilight,3,210,2,melee,2,reach,0,drain_crystal,1
320271,32027,2,Twilight,equip,rarity,fortune,0,1,twilight,3,420,2,melee,3,reach,0,drain_crystal,1
320272,32027,3,Twilight,equip,rarity,fortune,0,1,twilight,3,630,2,melee,4,reach,0,drain_crystal,1
34027,34027,1,Twilight,equip,rarity,nature,0,1,twilight,3,210,2,melee,2,reach,0,thorns,1
340271,34027,2,Twilight,equip,rarity,nature,0,1,twilight,3,420,2,melee,3,reach,0,thorns,1
340272,34027,3,Twilight,equip,rarity,nature,0,1,twilight,3,630,2,melee,4,reach,0,thorns,1
35027,35027,1,Twilight,equip,rarity,chaos,0,1,twilight,3,210,2,melee,2,reach,0,disease,1
350271,35027,2,Twilight,equip,rarity,chaos,0,1,twilight,3,420,2,melee,3,reach,0,disease,1
350272,35027,3,Twilight,equip,rarity,chaos,0,1,twilight,3,630,2,melee,4,reach,0,disease,1
36027,36027,1,Twilight,equip,rarity,all,0,1,twilight,4,210,2,melee,2,reach,0,,
360271,36027,2,Twilight,equip,rarity,all,0,1,twilight,4,420,2,melee,3,reach,0,,
360272,36027,3,Twilight,equip,rarity,all,0,1,twilight,4,630,2,melee,4,reach,0,,
31028,31028,1,Stalagmite Gloves,equip,rarity,war,0,1,stalagmite_gloves,3,210,2,thrash,2,rally,1,,
310281,31028,2,Stalagmite Gloves,equip,rarity,war,0,1,stalagmite_gloves,3,420,2,thrash,2,rally,1,,
310282,31028,3,Stalagmite Gloves,equip,rarity,war,0,1,stalagmite_gloves,3,630,2,thrash,3,rally,1,,
32028,32028,1,Stalagmite Gloves,equip,rarity,fortune,0,1,stalagmite_gloves,3,210,2,thrash,2,drain_crystal,1,,
320281,32028,2,Stalagmite Gloves,equip,rarity,fortune,0,1,stalagmite_gloves,3,420,2,thrash,2,drain_crystal,1,,
320282,32028,3,Stalagmite Gloves,equip,rarity,fortune,0,1,stalagmite_gloves,3,630,2,thrash,3,drain_crystal,1,,
33028,33028,1,Stalagmite Gloves,equip,rarity,balance,0,1,stalagmite_gloves,3,210,2,thrash,2,mshield,1,,
